urevent,role,group,Subject,meanamplitude,interval,area,MMN
1515,standard,CH,3,-50.29720688,9,F,0
1516,dev1,CH,3,-17.28810692,9,F,33.00909996
1521,standard,CH,3,-4.378550529,9,F,0
1522,dev1,CH,3,-17.04943466,9,F,-12.67088413
1525,standard,CH,3,11.59627342,9,F,0
1530,dev1,CH,3,9.786967278,9,F,-1.809306142
1542,dev1,CH,3,-1.499842525,9,F,0
1562,dev1,CH,3,10.41786194,9,F,0
1570,dev1,CH,3,-2.556983948,9,F,0
1573,standard,CH,3,-10.4351759,9,F,0
1574,dev1,CH,3,3.274909496,9,F,13.7100854
1581,standard,CH,3,8.247084618,9,F,0
1582,dev1,CH,3,5.736836433,9,F,-2.510248185
1587,standard,CH,3,0.750260174,9,F,0
1588,dev1,CH,3,18.51081276,9,F,17.76055259
1593,standard,CH,3,-12.84091854,9,F,0
1594,dev1,CH,3,-14.19529533,9,F,-1.35437679
1597,standard,CH,3,20.10404015,9,F,0
1598,dev1,CH,3,26.27874756,9,F,6.17470741
1605,standard,CH,3,-13.78321648,9,F,0
1606,dev1,CH,3,20.235569,9,F,34.01878548
1611,standard,CH,3,-12.51796246,9,F,0
1612,dev1,CH,3,-8.959402084,9,F,3.558560376
1615,standard,CH,3,-15.52345371,9,F,0
1616,dev1,CH,3,8.159887314,9,F,23.68334102
1619,standard,CH,3,-0.737681568,9,F,0
1620,dev1,CH,3,2.024375439,9,F,2.762057007
1627,standard,CH,3,20.79200363,9,F,0
1628,dev1,CH,3,-16.01566505,9,F,-36.80766868
1641,standard,CH,3,9.242858887,9,F,0
1642,dev1,CH,3,4.242260456,9,F,-5.000598431
1647,standard,CH,3,21.47782707,9,F,0
1648,dev1,CH,3,-0.149760604,9,F,-21.62758767
1659,standard,CH,3,-25.03069878,9,F,0
1660,dev1,CH,3,-1.887541771,9,F,23.14315701
1665,standard,CH,3,-37.12783813,9,F,0
1666,dev1,CH,3,-27.54050255,9,F,9.58733558
1669,standard,CH,3,-7.824541569,9,F,0
1670,dev1,CH,3,-21.67961502,9,F,-13.85507345
1675,standard,CH,3,52.43361664,9,F,0
1676,dev1,CH,3,5.445032597,9,F,-46.98858404
1685,standard,CH,3,-21.87051392,9,F,0
1686,dev1,CH,3,5.251126766,9,F,27.12164069
1695,standard,CH,3,-30.56191444,9,F,0
1696,dev1,CH,3,-3.527219296,9,F,27.03469514
1699,standard,CH,3,19.526968,9,F,0
1700,dev1,CH,3,2.004673004,9,F,-17.522295
1703,standard,CH,3,-4.227993011,9,F,0
1704,dev1,CH,3,-24.65721512,9,F,-20.42922211
1711,standard,CH,3,25.08587265,9,F,0
1712,dev1,CH,3,14.06900597,9,F,-11.01686668
1719,standard,CH,3,20.33347511,9,F,0
1720,dev1,CH,3,6.731452465,9,F,-13.60202265
1725,standard,CH,3,5.115490913,9,F,0
1726,dev1,CH,3,13.37629414,9,F,8.260803227
1731,standard,CH,3,-6.675271511,9,F,0
1732,dev1,CH,3,-16.1625843,9,F,-9.487312789
1735,standard,CH,3,0.563219845,9,F,0
1736,dev1,CH,3,25.05139351,9,F,24.48817367
1743,standard,CH,3,2.656643391,9,F,0
1744,dev1,CH,3,6.107693195,9,F,3.451049804
1747,standard,CH,3,-37.78835678,9,F,0
1748,dev1,CH,3,26.50325584,9,F,64.29161262
1755,standard,CH,3,-9.883948326,9,F,0
1756,dev1,CH,3,-6.78624773,9,F,3.097700596
1767,standard,CH,3,-20.89485168,9,F,0
1768,dev1,CH,3,-28.13772583,9,F,-7.24287415
1771,standard,CH,3,23.02673149,9,F,0
1772,dev1,CH,3,-12.85340309,9,F,-35.88013458
1775,standard,CH,3,24.00424576,9,F,0
1776,dev1,CH,3,4.16443491,9,F,-19.83981085
1781,standard,CH,3,14.84556389,9,F,0
1782,dev1,CH,3,-4.124943733,9,F,-18.97050762
1787,standard,CH,3,-13.55745029,9,F,0
1788,dev1,CH,3,-14.80223274,9,F,-1.24478245
1793,standard,CH,3,9.25893116,9,F,0
1794,dev1,CH,3,6.631289959,9,F,-2.627641201
1814,dev1,CH,3,-7.223206043,9,F,0
1817,standard,CH,3,-14.44786739,9,F,0
1818,dev1,CH,3,-21.87174034,9,F,-7.42387295
1827,standard,CH,3,2.946049929,9,F,0
1828,dev1,CH,3,7.204875469,9,F,4.25882554
1843,standard,CH,3,10.85180664,9,F,0
1844,dev1,CH,3,-4.267467499,9,F,-15.11927414
1851,standard,CH,3,-3.209408283,9,F,0
1852,dev1,CH,3,-1.373288512,9,F,1.836119771
1861,standard,CH,3,-22.32049942,9,F,0
1862,dev1,CH,3,-16.52402878,9,F,5.79647064
1870,dev1,CH,3,14.69395638,9,F,0
1873,standard,CH,3,-21.387537,9,F,0
1874,dev1,CH,3,-13.570467,9,F,7.81707
1885,standard,CH,3,-6.195584297,9,F,0
1886,dev1,CH,3,-1.654429555,9,F,4.541154742
1893,standard,CH,3,-15.3443861,9,F,0
1894,dev1,CH,3,-30.83001709,9,F,-15.48563099
1897,standard,CH,3,-27.25246811,9,F,0
1898,dev1,CH,3,0.357774466,9,F,27.61024258
1903,standard,CH,3,-25.56776237,9,F,0
1904,dev1,CH,3,-19.84257889,9,F,5.72518348
1907,standard,CH,3,-17.48438835,9,F,0
1908,dev1,CH,3,-2.255774975,9,F,15.22861338
1919,standard,CH,3,-19.57287598,9,F,0
1920,dev1,CH,3,12.22041988,9,F,31.79329586
1925,standard,CH,3,-28.18907547,9,F,0
1926,dev1,CH,3,-0.831867278,9,F,27.35720819
1935,standard,CH,3,-16.04382324,9,F,0
1936,dev1,CH,3,39.72676849,9,F,55.77059173
1941,standard,CH,3,9.299940109,9,F,0
1942,dev1,CH,3,15.93807316,9,F,6.638133051
1945,standard,CH,3,-8.670212746,9,F,0
1946,dev1,CH,3,-2.014315128,9,F,6.655897618
1949,standard,CH,3,11.25065422,9,F,0
1950,dev1,CH,3,-4.555612087,9,F,-15.80626631
1959,standard,CH,3,2.436129808,9,F,0
1960,dev1,CH,3,1.305153847,9,F,-1.130975961
1965,standard,CH,3,14.52589989,9,F,0
1966,dev1,CH,3,12.73985481,9,F,-1.78604508
1969,standard,CH,3,-17.29185677,9,F,0
1972,dev1,CH,3,9.806364059,9,F,27.09822083
1976,dev1,CH,3,-1.258975267,9,F,0
1989,standard,CH,3,30.49304008,9,F,0
1990,dev1,CH,3,16.95889091,9,F,-13.53414917
1994,dev1,CH,3,13.78130341,9,F,0
2003,standard,CH,3,4.07168293,9,F,0
2004,dev1,CH,3,3.955695391,9,F,-0.115987539
2011,standard,CH,3,4.886422634,9,F,0
2012,dev1,CH,3,5.90938139,9,F,1.022958756
2019,standard,CH,3,-22.32458878,9,F,0
2020,dev1,CH,3,2.979986191,9,F,25.30457497
2023,standard,CH,3,-10.7977438,9,F,0
2024,dev1,CH,3,18.55179787,9,F,29.34954167
2031,standard,CH,3,-13.1119976,9,F,0
2032,dev1,CH,3,-3.828095913,9,F,9.283901687
2041,standard,CH,3,-14.67991447,9,F,0
2042,dev1,CH,3,-18.42258835,9,F,-3.74267388
2049,standard,CH,3,-19.82379532,9,F,0
2050,dev1,CH,3,-22.18764305,9,F,-2.36384773
2053,standard,CH,3,-20.06353378,9,F,0
2054,dev1,CH,3,-6.386651039,9,F,13.67688274
2057,standard,CH,3,20.69619942,9,F,0
2058,dev1,CH,3,13.71623802,9,F,-6.9799614
2063,standard,CH,3,15.08055687,9,F,0
2064,dev1,CH,3,19.62731361,9,F,4.54675674
2069,standard,CH,3,-8.720210075,9,F,0
2070,dev1,CH,3,-12.44935703,9,F,-3.729146955
2090,dev1,CH,3,20.87215233,9,F,0
2109,standard,CH,3,-5.422156334,9,F,0
2110,dev1,CH,3,-0.018462913,9,F,5.403693421
2113,standard,CH,3,11.9872694,9,F,0
2114,dev1,CH,3,-35.51361084,9,F,-47.50088024
2117,standard,CH,3,-0.554037929,9,F,0
2120,dev1,CH,3,22.92876244,9,F,23.48280037
2127,standard,CH,3,-2.593797207,9,F,0
2128,dev1,CH,3,-5.111797333,9,F,-2.518000126
2149,standard,CH,3,8.586526871,9,F,0
2150,dev1,CH,3,-19.36390686,9,F,-27.95043373
2158,dev1,CH,3,-10.07281971,9,F,0
2169,standard,CH,3,5.470444202,9,F,0
2170,dev1,CH,3,-7.191691399,9,F,-12.6621356
2175,standard,CH,3,-16.65740395,9,F,0
2176,dev1,CH,3,-17.4575634,9,F,-0.80015945
2181,standard,CH,3,-22.74212456,9,F,0
2182,dev1,CH,3,-10.04876709,9,F,12.69335747
2187,standard,CH,3,12.14887905,9,F,0
2188,dev1,CH,3,6.325491428,9,F,-5.823387622
2195,standard,CH,3,21.07557678,9,F,0
2198,dev1,CH,3,-21.59475708,9,F,-42.67033386
2203,standard,CH,3,17.9570961,9,F,0
2204,dev1,CH,3,40.40480423,9,F,22.44770813
2227,standard,CH,4,7.559860706,9,F,0
2228,dev1,CH,4,-18.10697556,9,F,-25.66683627
2233,standard,CH,4,-15.82752895,9,F,0
2234,dev1,CH,4,22.66823959,9,F,38.49576854
2239,standard,CH,4,1.97217536,9,F,0
2240,dev1,CH,4,15.0822382,9,F,13.11006284
2243,standard,CH,4,10.59594154,9,F,0
2244,dev1,CH,4,-7.137111664,9,F,-17.7330532
2261,standard,CH,4,-4.718002796,9,F,0
2262,dev1,CH,4,-8.178304672,9,F,-3.460301876
2273,standard,CH,4,-1.2407763,9,F,0
2274,dev1,CH,4,-2.076340914,9,F,-0.835564614
2281,standard,CH,4,-12.0701828,9,F,0
2282,dev1,CH,4,0.944300771,9,F,13.01448357
2285,standard,CH,4,-2.609555483,9,F,0
2286,dev1,CH,4,22.42146492,9,F,25.0310204
2289,standard,CH,4,4.473674297,9,F,0
2290,dev1,CH,4,-17.81313896,9,F,-22.28681326
2295,standard,CH,4,19.08144188,9,F,0
2296,dev1,CH,4,20.33062363,9,F,1.24918175
2301,standard,CH,4,10.06635857,9,F,0
2302,dev1,CH,4,2.914812326,9,F,-7.151546244
2309,standard,CH,4,0.612110496,9,F,0
2310,dev1,CH,4,9.547873497,9,F,8.935763001
2313,standard,CH,4,-0.313281238,9,F,0
2314,dev1,CH,4,9.7281847,9,F,10.04146594
2323,standard,CH,4,-4.294525623,9,F,0
2324,dev1,CH,4,11.5684309,9,F,15.86295652
2329,standard,CH,4,-13.38864803,9,F,0
2330,dev1,CH,4,-12.94445324,9,F,0.44419479
2333,standard,CH,4,-9.126049042,9,F,0
2334,dev1,CH,4,0.022097161,9,F,9.148146203
2337,standard,CH,4,-13.47186375,9,F,0
2338,dev1,CH,4,-4.962229252,9,F,8.509634498
2343,standard,CH,4,-2.220498323,9,F,0
2344,dev1,CH,4,-1.100860596,9,F,1.119637727
2349,standard,CH,4,0.889730513,9,F,0
2350,dev1,CH,4,-0.580802977,9,F,-1.47053349
2357,standard,CH,4,23.52470589,9,F,0
2358,dev1,CH,4,5.913822651,9,F,-17.61088324
2361,standard,CH,4,-5.485321045,9,F,0
2362,dev1,CH,4,-19.20833778,9,F,-13.72301674
2367,standard,CH,4,10.21669483,9,F,0
2368,dev1,CH,4,10.87513447,9,F,0.65843964
2373,standard,CH,4,18.02828407,9,F,0
2374,dev1,CH,4,-32.77365494,9,F,-50.80193901
2379,standard,CH,4,-7.022618294,9,F,0
2380,dev1,CH,4,7.818431377,9,F,14.84104967
2385,standard,CH,4,-5.210161686,9,F,0
2386,dev1,CH,4,-19.14783859,9,F,-13.9376769
2409,standard,CH,4,-2.262831211,9,F,0
2410,dev1,CH,4,-16.96961212,9,F,-14.70678091
2417,standard,CH,4,2.78087759,9,F,0
2418,dev1,CH,4,-17.85709763,9,F,-20.63797522
2425,standard,CH,4,-22.6657505,9,F,0
2426,dev1,CH,4,-8.721467972,9,F,13.94428253
2429,standard,CH,4,-4.095243931,9,F,0
2430,dev1,CH,4,-3.862909079,9,F,0.232334852
2435,standard,CH,4,-4.114202976,9,F,0
2436,dev1,CH,4,6.921203613,9,F,11.03540659
2441,standard,CH,4,16.83509254,9,F,0
2442,dev1,CH,4,8.474862099,9,F,-8.360230441
2447,standard,CH,4,0.868662775,9,F,0
2448,dev1,CH,4,-15.98273277,9,F,-16.85139555
2451,standard,CH,4,-9.914820671,9,F,0
2452,dev1,CH,4,-18.69616508,9,F,-8.781344409
2459,standard,CH,4,1.504615426,9,F,0
2460,dev1,CH,4,-14.45346546,9,F,-15.95808089
2467,standard,CH,4,-24.74699974,9,F,0
2468,dev1,CH,4,0.551202774,9,F,25.29820251
2473,standard,CH,4,2.773404837,9,F,0
2474,dev1,CH,4,-6.056697369,9,F,-8.830102206
2477,standard,CH,4,9.739109993,9,F,0
2478,dev1,CH,4,5.495248318,9,F,-4.243861675
2485,standard,CH,4,5.237146854,9,F,0
2486,dev1,CH,4,3.752609491,9,F,-1.484537363
2491,standard,CH,4,-2.823762894,9,F,0
2492,dev1,CH,4,-5.550908089,9,F,-2.727145195
2497,standard,CH,4,-14.92208004,9,F,0
2498,dev1,CH,4,-31.74838257,9,F,-16.82630253
2501,standard,CH,4,5.931790352,9,F,0
2502,dev1,CH,4,12.94304752,9,F,7.011257168
2509,standard,CH,4,-5.800320625,9,F,0
2510,dev1,CH,4,9.266602516,9,F,15.06692314
2513,standard,CH,4,16.55739021,9,F,0
2514,dev1,CH,4,8.036019325,9,F,-8.521370885
2520,dev1,CH,4,-36.74388504,9,F,0
2525,standard,CH,4,8.795064926,9,F,0
2526,dev1,CH,4,5.879127502,9,F,-2.915937424
2527,standard,CH,4,-20.8887043,9,F,0
2530,dev1,CH,4,19.85639763,9,F,40.74510193
2543,standard,CH,4,-16.13286781,9,F,0
2544,dev1,CH,4,-4.881519318,9,F,11.25134849
2547,standard,CH,4,-8.64005661,9,F,0
2548,dev1,CH,4,12.80198956,9,F,21.44204617
2557,standard,CH,4,-5.430809975,9,F,0
2558,dev1,CH,4,6.294497967,9,F,11.72530794
2562,dev1,CH,4,-3.130007267,9,F,0
2569,standard,CH,4,-1.162887216,9,F,0
2570,dev1,CH,4,-14.55732059,9,F,-13.39443337
2573,standard,CH,4,-3.445383787,9,F,0
2574,dev1,CH,4,9.914489746,9,F,13.35987353
2575,standard,CH,4,-6.248851776,9,F,0
2578,dev1,CH,4,-3.105142355,9,F,3.143709421
2583,standard,CH,4,-16.93318367,9,F,0
2584,dev1,CH,4,5.127937317,9,F,22.06112099
2587,standard,CH,4,0.653988838,9,F,0
2590,dev1,CH,4,-17.54323006,9,F,-18.1972189
2601,standard,CH,4,12.97174072,9,F,0
2602,dev1,CH,4,3.643072128,9,F,-9.328668592
2607,standard,CH,4,1.147254944,9,F,0
2608,dev1,CH,4,-28.1626339,9,F,-29.30988884
2617,standard,CH,4,-0.196964845,9,F,0
2618,dev1,CH,4,-18.22401237,9,F,-18.02704753
2621,standard,CH,4,-3.586231232,9,F,0
2622,dev1,CH,4,8.86157608,9,F,12.44780731
2627,standard,CH,4,-14.61821938,9,F,0
2628,dev1,CH,4,19.82357788,9,F,34.44179726
2635,standard,CH,4,12.47272968,9,F,0
2636,dev1,CH,4,-0.336667627,9,F,-12.80939731
2639,standard,CH,4,-6.868907452,9,F,0
2640,dev1,CH,4,-44.75491714,9,F,-37.88600969
2644,dev1,CH,4,16.98837471,9,F,0
2649,standard,CH,4,-16.80228996,9,F,0
2650,dev1,CH,4,-16.33093643,9,F,0.47135353
2655,standard,CH,4,0.68902117,9,F,0
2658,dev1,CH,4,-8.776218414,9,F,-9.465239584
2664,dev1,CH,4,36.4778862,9,F,0
2673,standard,CH,4,6.804415226,9,F,0
2674,dev1,CH,4,-20.93511581,9,F,-27.73953104
2683,standard,CH,4,5.799335957,9,F,0
2684,dev1,CH,4,21.44857407,9,F,15.64923811
2687,standard,CH,4,23.5061245,9,F,0
2688,dev1,CH,4,9.54716301,9,F,-13.95896149
2693,standard,CH,4,6.484323025,9,F,0
2694,dev1,CH,4,-8.604039192,9,F,-15.08836222
2697,standard,CH,4,-38.00495148,9,F,0
2698,dev1,CH,4,-13.01704121,9,F,24.98791027
2703,standard,CH,4,-1.339515924,9,F,0
2704,dev1,CH,4,-6.621222019,9,F,-5.281706095
2717,standard,CH,4,-5.773600578,9,F,0
2720,dev1,CH,4,-6.726100922,9,F,-0.952500344
2723,standard,CH,4,5.997992992,9,F,0
2724,dev1,CH,4,-9.177004814,9,F,-15.17499781
2727,standard,CH,4,-8.94547081,9,F,0
2728,dev1,CH,4,-8.648859024,9,F,0.296611786
2735,standard,CH,4,-6.801772118,9,F,0
2736,dev1,CH,4,3.851139069,9,F,10.65291119
