Subject,Item,Condition,ReactionTime,Accuracy,Cloze,Assoc
S51,I036,A,4077,1,0.5,6.25
S51,I036,A,4077,1,0.5,6.25
S53,I036,A,1382,0,0.5,6.25
S53,I036,A,1382,0,0.5,6.25
S53,I036,A,1382,0,0.5,6.25
S53,I036,A,1382,0,0.5,6.25
S54,I036,A,6608,1,0.5,6.25
S54,I036,A,6608,1,0.5,6.25
S54,I036,A,6608,1,0.5,6.25
S54,I036,A,6608,1,0.5,6.25
S54,I036,A,6608,1,0.5,6.25
S06,I036,B,406,1,0.67,1.4
S06,I036,B,406,1,0.67,1.4
S06,I036,B,406,1,0.67,1.4
S06,I036,B,406,1,0.67,1.4
S06,I036,B,406,1,0.67,1.4
S08,I036,B,1003,1,0.67,1.4
S08,I036,B,1003,1,0.67,1.4
S08,I036,B,1003,1,0.67,1.4
S08,I036,B,1003,1,0.67,1.4
S08,I036,B,1003,1,0.67,1.4
S12,I036,B,2123,1,0.67,1.4
S12,I036,B,2123,1,0.67,1.4
S12,I036,B,2123,1,0.67,1.4
S12,I036,B,2123,1,0.67,1.4
S12,I036,B,2123,1,0.67,1.4
S17,I036,B,764,1,0.67,1.4
S17,I036,B,764,1,0.67,1.4
S17,I036,B,764,1,0.67,1.4
S17,I036,B,764,1,0.67,1.4
S17,I036,B,764,1,0.67,1.4
S18,I036,B,1018,1,0.67,1.4
S18,I036,B,1018,1,0.67,1.4
S18,I036,B,1018,1,0.67,1.4
S18,I036,B,1018,1,0.67,1.4
S18,I036,B,1018,1,0.67,1.4
S20,I036,B,2742,1,0.67,1.4
S20,I036,B,2742,1,0.67,1.4
S20,I036,B,2742,1,0.67,1.4
S20,I036,B,2742,1,0.67,1.4
S20,I036,B,2742,1,0.67,1.4
S23,I036,B,2023,1,0.67,1.4
S23,I036,B,2023,1,0.67,1.4
S23,I036,B,2023,1,0.67,1.4
S23,I036,B,2023,1,0.67,1.4
S23,I036,B,2023,1,0.67,1.4
S27,I036,B,444,1,0.67,1.4
S27,I036,B,444,1,0.67,1.4
S27,I036,B,444,1,0.67,1.4
S27,I036,B,444,1,0.67,1.4
S27,I036,B,444,1,0.67,1.4
S34,I036,B,734,1,0.67,1.4
S34,I036,B,734,1,0.67,1.4
S34,I036,B,734,1,0.67,1.4
S34,I036,B,734,1,0.67,1.4
S34,I036,B,734,1,0.67,1.4
S37,I036,B,795,1,0.67,1.4
S37,I036,B,795,1,0.67,1.4
S37,I036,B,795,1,0.67,1.4
S37,I036,B,795,1,0.67,1.4
S39,I036,B,1813,1,0.67,1.4
S39,I036,B,1813,1,0.67,1.4
S39,I036,B,1813,1,0.67,1.4
S39,I036,B,1813,1,0.67,1.4
S39,I036,B,1813,1,0.67,1.4
S48,I036,B,1931,1,0.67,1.4
S48,I036,B,1931,1,0.67,1.4
S48,I036,B,1931,1,0.67,1.4
S48,I036,B,1931,1,0.67,1.4
S48,I036,B,1931,1,0.67,1.4
S01,I036,C,358,0,0.08,6.25
S01,I036,C,358,0,0.08,6.25
S01,I036,C,358,0,0.08,6.25
S01,I036,C,358,0,0.08,6.25
S01,I036,C,358,0,0.08,6.25
S10,I036,C,488,1,0.08,6.25
S10,I036,C,488,1,0.08,6.25
S10,I036,C,488,1,0.08,6.25
S10,I036,C,488,1,0.08,6.25
S10,I036,C,488,1,0.08,6.25
S11,I036,C,1266,1,0.08,6.25
S11,I036,C,1266,1,0.08,6.25
S11,I036,C,1266,1,0.08,6.25
S11,I036,C,1266,1,0.08,6.25
S11,I036,C,1266,1,0.08,6.25
S16,I036,C,717,1,0.08,6.25
S16,I036,C,717,1,0.08,6.25
S16,I036,C,717,1,0.08,6.25
S16,I036,C,717,1,0.08,6.25
S16,I036,C,717,1,0.08,6.25
S22,I036,C,1410,1,0.08,6.25
S22,I036,C,1410,1,0.08,6.25
S22,I036,C,1410,1,0.08,6.25
S22,I036,C,1410,1,0.08,6.25
S22,I036,C,1410,1,0.08,6.25
S25,I036,C,1190,0,0.08,6.25
S25,I036,C,1190,0,0.08,6.25
S25,I036,C,1190,0,0.08,6.25
S25,I036,C,1190,0,0.08,6.25
S25,I036,C,1190,0,0.08,6.25
S29,I036,C,846,1,0.08,6.25
S29,I036,C,846,1,0.08,6.25
S29,I036,C,846,1,0.08,6.25
S29,I036,C,846,1,0.08,6.25
S29,I036,C,846,1,0.08,6.25
S36,I036,C,500,1,0.08,6.25
S36,I036,C,500,1,0.08,6.25
S36,I036,C,500,1,0.08,6.25
S36,I036,C,500,1,0.08,6.25
S36,I036,C,500,1,0.08,6.25
S38,I036,C,1165,1,0.08,6.25
S38,I036,C,1165,1,0.08,6.25
S38,I036,C,1165,1,0.08,6.25
S38,I036,C,1165,1,0.08,6.25
S38,I036,C,1165,1,0.08,6.25
S44,I036,C,2695,1,0.08,6.25
S44,I036,C,2695,1,0.08,6.25
S44,I036,C,2695,1,0.08,6.25
S44,I036,C,2695,1,0.08,6.25
S44,I036,C,2695,1,0.08,6.25
S45,I036,C,1164,1,0.08,6.25
S45,I036,C,1164,1,0.08,6.25
S45,I036,C,1164,1,0.08,6.25
S45,I036,C,1164,1,0.08,6.25
S45,I036,C,1164,1,0.08,6.25
S52,I036,C,708,1,0.08,6.25
S52,I036,C,708,1,0.08,6.25
S52,I036,C,708,1,0.08,6.25
S52,I036,C,708,1,0.08,6.25
S52,I036,C,708,1,0.08,6.25
S05,I036,D,1890,1,0.0,1.4
S05,I036,D,1890,1,0.0,1.4
S05,I036,D,1890,1,0.0,1.4
S05,I036,D,1890,1,0.0,1.4
S05,I036,D,1890,1,0.0,1.4
S09,I036,D,640,1,0.0,1.4
S09,I036,D,640,1,0.0,1.4
S09,I036,D,640,1,0.0,1.4
S09,I036,D,640,1,0.0,1.4
S09,I036,D,640,1,0.0,1.4
S14,I036,D,1470,1,0.0,1.4
S14,I036,D,1470,1,0.0,1.4
S14,I036,D,1470,1,0.0,1.4
S14,I036,D,1470,1,0.0,1.4
S14,I036,D,1470,1,0.0,1.4
S21,I036,D,1422,1,0.0,1.4
S21,I036,D,1422,1,0.0,1.4
S21,I036,D,1422,1,0.0,1.4
S21,I036,D,1422,1,0.0,1.4
S21,I036,D,1422,1,0.0,1.4
S24,I036,D,603,1,0.0,1.4
S24,I036,D,603,1,0.0,1.4
S24,I036,D,603,1,0.0,1.4
S24,I036,D,603,1,0.0,1.4
S24,I036,D,603,1,0.0,1.4
S26,I036,D,750,1,0.0,1.4
S26,I036,D,750,1,0.0,1.4
S26,I036,D,750,1,0.0,1.4
S26,I036,D,750,1,0.0,1.4
S26,I036,D,750,1,0.0,1.4
S30,I036,D,712,1,0.0,1.4
S30,I036,D,712,1,0.0,1.4
S30,I036,D,712,1,0.0,1.4
S30,I036,D,712,1,0.0,1.4
S30,I036,D,712,1,0.0,1.4
S32,I036,D,650,1,0.0,1.4
S32,I036,D,650,1,0.0,1.4
S32,I036,D,650,1,0.0,1.4
S32,I036,D,650,1,0.0,1.4
S32,I036,D,650,1,0.0,1.4
S41,I036,D,558,1,0.0,1.4
S41,I036,D,558,1,0.0,1.4
S41,I036,D,558,1,0.0,1.4
S41,I036,D,558,1,0.0,1.4
S41,I036,D,558,1,0.0,1.4
S43,I036,D,600,1,0.0,1.4
S43,I036,D,600,1,0.0,1.4
S43,I036,D,600,1,0.0,1.4
S43,I036,D,600,1,0.0,1.4
S43,I036,D,600,1,0.0,1.4
S47,I036,D,478,1,0.0,1.4
S47,I036,D,478,1,0.0,1.4
S47,I036,D,478,1,0.0,1.4
S47,I036,D,478,1,0.0,1.4
S47,I036,D,478,1,0.0,1.4
S55,I036,D,1065,1,0.0,1.4
S55,I036,D,1065,1,0.0,1.4
S55,I036,D,1065,1,0.0,1.4
S55,I036,D,1065,1,0.0,1.4
S55,I036,D,1065,1,0.0,1.4
S02,I037,A,821,0,1.0,4.2
S02,I037,A,821,0,1.0,4.2
S02,I037,A,821,0,1.0,4.2
S02,I037,A,821,0,1.0,4.2
S02,I037,A,821,0,1.0,4.2
S03,I037,A,755,1,1.0,4.2
S03,I037,A,755,1,1.0,4.2
S03,I037,A,755,1,1.0,4.2
S03,I037,A,755,1,1.0,4.2
S03,I037,A,755,1,1.0,4.2
S04,I037,A,549,1,1.0,4.2
S04,I037,A,549,1,1.0,4.2
S04,I037,A,549,1,1.0,4.2
S04,I037,A,549,1,1.0,4.2
S04,I037,A,549,1,1.0,4.2
S13,I037,A,607,1,1.0,4.2
S13,I037,A,607,1,1.0,4.2
S13,I037,A,607,1,1.0,4.2
S13,I037,A,607,1,1.0,4.2
S13,I037,A,607,1,1.0,4.2
S28,I037,A,871,1,1.0,4.2
S28,I037,A,871,1,1.0,4.2
S28,I037,A,871,1,1.0,4.2
S28,I037,A,871,1,1.0,4.2
S28,I037,A,871,1,1.0,4.2
S33,I037,A,965,1,1.0,4.2
S33,I037,A,965,1,1.0,4.2
S33,I037,A,965,1,1.0,4.2
S33,I037,A,965,1,1.0,4.2
S33,I037,A,965,1,1.0,4.2
S35,I037,A,1462,1,1.0,4.2
S35,I037,A,1462,1,1.0,4.2
S35,I037,A,1462,1,1.0,4.2
S35,I037,A,1462,1,1.0,4.2
S35,I037,A,1462,1,1.0,4.2
S40,I037,A,462,1,1.0,4.2
S40,I037,A,462,1,1.0,4.2
S40,I037,A,462,1,1.0,4.2
S40,I037,A,462,1,1.0,4.2
S40,I037,A,462,1,1.0,4.2
S50,I037,A,1156,1,1.0,4.2
S50,I037,A,1156,1,1.0,4.2
S50,I037,A,1156,1,1.0,4.2
S50,I037,A,1156,1,1.0,4.2
S50,I037,A,1156,1,1.0,4.2
S51,I037,A,957,1,1.0,4.2
S51,I037,A,957,1,1.0,4.2
S51,I037,A,957,1,1.0,4.2
S51,I037,A,957,1,1.0,4.2
S51,I037,A,957,1,1.0,4.2
S53,I037,A,1070,1,1.0,4.2
S53,I037,A,1070,1,1.0,4.2
S53,I037,A,1070,1,1.0,4.2
S53,I037,A,1070,1,1.0,4.2
S53,I037,A,1070,1,1.0,4.2
S54,I037,A,1127,1,1.0,4.2
S54,I037,A,1127,1,1.0,4.2
S54,I037,A,1127,1,1.0,4.2
S54,I037,A,1127,1,1.0,4.2
S54,I037,A,1127,1,1.0,4.2
S06,I037,B,517,1,0.83,3.35
S06,I037,B,517,1,0.83,3.35
S06,I037,B,517,1,0.83,3.35
S06,I037,B,517,1,0.83,3.35
S06,I037,B,517,1,0.83,3.35
S08,I037,B,1298,0,0.83,3.35
S08,I037,B,1298,0,0.83,3.35
S08,I037,B,1298,0,0.83,3.35
S08,I037,B,1298,0,0.83,3.35
S08,I037,B,1298,0,0.83,3.35
S12,I037,B,723,1,0.83,3.35
S12,I037,B,723,1,0.83,3.35
S12,I037,B,723,1,0.83,3.35
S12,I037,B,723,1,0.83,3.35
S12,I037,B,723,1,0.83,3.35
S17,I037,B,2245,0,0.83,3.35
S17,I037,B,2245,0,0.83,3.35
S17,I037,B,2245,0,0.83,3.35
S17,I037,B,2245,0,0.83,3.35
S17,I037,B,2245,0,0.83,3.35
S18,I037,B,1008,1,0.83,3.35
S18,I037,B,1008,1,0.83,3.35
S18,I037,B,1008,1,0.83,3.35
S18,I037,B,1008,1,0.83,3.35
S18,I037,B,1008,1,0.83,3.35
S20,I037,B,1326,1,0.83,3.35
S20,I037,B,1326,1,0.83,3.35
S20,I037,B,1326,1,0.83,3.35
S20,I037,B,1326,1,0.83,3.35
S20,I037,B,1326,1,0.83,3.35
S23,I037,B,1141,1,0.83,3.35
S23,I037,B,1141,1,0.83,3.35
S23,I037,B,1141,1,0.83,3.35
S23,I037,B,1141,1,0.83,3.35
S23,I037,B,1141,1,0.83,3.35
S27,I037,B,1011,1,0.83,3.35
S27,I037,B,1011,1,0.83,3.35
S27,I037,B,1011,1,0.83,3.35
S27,I037,B,1011,1,0.83,3.35
S27,I037,B,1011,1,0.83,3.35
S34,I037,B,2127,1,0.83,3.35
S34,I037,B,2127,1,0.83,3.35
S34,I037,B,2127,1,0.83,3.35
S34,I037,B,2127,1,0.83,3.35
S34,I037,B,2127,1,0.83,3.35
S37,I037,B,2156,1,0.83,3.35
S37,I037,B,2156,1,0.83,3.35
S37,I037,B,2156,1,0.83,3.35
S37,I037,B,2156,1,0.83,3.35
S37,I037,B,2156,1,0.83,3.35
S39,I037,B,1486,1,0.83,3.35
S39,I037,B,1486,1,0.83,3.35
S39,I037,B,1486,1,0.83,3.35
S39,I037,B,1486,1,0.83,3.35
S39,I037,B,1486,1,0.83,3.35
S48,I037,B,740,1,0.83,3.35
S48,I037,B,740,1,0.83,3.35
S48,I037,B,740,1,0.83,3.35
S48,I037,B,740,1,0.83,3.35
S48,I037,B,740,1,0.83,3.35
S01,I037,C,801,0,0.0,4.2
S01,I037,C,801,0,0.0,4.2
S01,I037,C,801,0,0.0,4.2
S01,I037,C,801,0,0.0,4.2
S01,I037,C,801,0,0.0,4.2
S10,I037,C,544,1,0.0,4.2
S10,I037,C,544,1,0.0,4.2
S10,I037,C,544,1,0.0,4.2
S10,I037,C,544,1,0.0,4.2
S10,I037,C,544,1,0.0,4.2
S11,I037,C,1016,1,0.0,4.2
S11,I037,C,1016,1,0.0,4.2
S11,I037,C,1016,1,0.0,4.2
S11,I037,C,1016,1,0.0,4.2
S11,I037,C,1016,1,0.0,4.2
S16,I037,C,677,1,0.0,4.2
S16,I037,C,677,1,0.0,4.2
S16,I037,C,677,1,0.0,4.2
S16,I037,C,677,1,0.0,4.2
S16,I037,C,677,1,0.0,4.2
S22,I037,C,1489,0,0.0,4.2
S22,I037,C,1489,0,0.0,4.2
S22,I037,C,1489,0,0.0,4.2
S22,I037,C,1489,0,0.0,4.2
S22,I037,C,1489,0,0.0,4.2
S25,I037,C,918,0,0.0,4.2
S25,I037,C,918,0,0.0,4.2
S25,I037,C,918,0,0.0,4.2
S25,I037,C,918,0,0.0,4.2
S25,I037,C,918,0,0.0,4.2
S29,I037,C,630,1,0.0,4.2
S29,I037,C,630,1,0.0,4.2
S29,I037,C,630,1,0.0,4.2
S29,I037,C,630,1,0.0,4.2
S29,I037,C,630,1,0.0,4.2
S36,I037,C,1356,0,0.0,4.2
S36,I037,C,1356,0,0.0,4.2
S36,I037,C,1356,0,0.0,4.2
S38,I037,C,1005,0,0.0,4.2
S38,I037,C,1005,0,0.0,4.2
S38,I037,C,1005,0,0.0,4.2
S38,I037,C,1005,0,0.0,4.2
S38,I037,C,1005,0,0.0,4.2
S44,I037,C,1060,1,0.0,4.2
S44,I037,C,1060,1,0.0,4.2
S44,I037,C,1060,1,0.0,4.2
S44,I037,C,1060,1,0.0,4.2
S44,I037,C,1060,1,0.0,4.2
S45,I037,C,980,1,0.0,4.2
S45,I037,C,980,1,0.0,4.2
S45,I037,C,980,1,0.0,4.2
S45,I037,C,980,1,0.0,4.2
S45,I037,C,980,1,0.0,4.2
S52,I037,C,998,1,0.0,4.2
S52,I037,C,998,1,0.0,4.2
S52,I037,C,998,1,0.0,4.2
S52,I037,C,998,1,0.0,4.2
S52,I037,C,998,1,0.0,4.2
S05,I037,D,905,1,0.0,3.35
S05,I037,D,905,1,0.0,3.35
S05,I037,D,905,1,0.0,3.35
S05,I037,D,905,1,0.0,3.35
S05,I037,D,905,1,0.0,3.35
S09,I037,D,543,1,0.0,3.35
S09,I037,D,543,1,0.0,3.35
S09,I037,D,543,1,0.0,3.35
S09,I037,D,543,1,0.0,3.35
S09,I037,D,543,1,0.0,3.35
S14,I037,D,2428,0,0.0,3.35
S14,I037,D,2428,0,0.0,3.35
S14,I037,D,2428,0,0.0,3.35
S14,I037,D,2428,0,0.0,3.35
S14,I037,D,2428,0,0.0,3.35
S21,I037,D,1292,1,0.0,3.35
S21,I037,D,1292,1,0.0,3.35
S21,I037,D,1292,1,0.0,3.35
S21,I037,D,1292,1,0.0,3.35
S21,I037,D,1292,1,0.0,3.35
S24,I037,D,1129,1,0.0,3.35
S24,I037,D,1129,1,0.0,3.35
S24,I037,D,1129,1,0.0,3.35
S24,I037,D,1129,1,0.0,3.35
S24,I037,D,1129,1,0.0,3.35
S26,I037,D,867,1,0.0,3.35
S26,I037,D,867,1,0.0,3.35
S26,I037,D,867,1,0.0,3.35
S26,I037,D,867,1,0.0,3.35
S26,I037,D,867,1,0.0,3.35
S30,I037,D,696,1,0.0,3.35
S30,I037,D,696,1,0.0,3.35
S30,I037,D,696,1,0.0,3.35
S30,I037,D,696,1,0.0,3.35
S30,I037,D,696,1,0.0,3.35
S32,I037,D,1597,1,0.0,3.35
S32,I037,D,1597,1,0.0,3.35
S32,I037,D,1597,1,0.0,3.35
S32,I037,D,1597,1,0.0,3.35
S32,I037,D,1597,1,0.0,3.35
S41,I037,D,2086,1,0.0,3.35
S41,I037,D,2086,1,0.0,3.35
S41,I037,D,2086,1,0.0,3.35
S41,I037,D,2086,1,0.0,3.35
S41,I037,D,2086,1,0.0,3.35
S43,I037,D,1047,1,0.0,3.35
S43,I037,D,1047,1,0.0,3.35
S43,I037,D,1047,1,0.0,3.35
S43,I037,D,1047,1,0.0,3.35
S43,I037,D,1047,1,0.0,3.35
S47,I037,D,660,1,0.0,3.35
S47,I037,D,660,1,0.0,3.35
S47,I037,D,660,1,0.0,3.35
S47,I037,D,660,1,0.0,3.35
S47,I037,D,660,1,0.0,3.35
S55,I037,D,759,1,0.0,3.35
S55,I037,D,759,1,0.0,3.35
S55,I037,D,759,1,0.0,3.35
S55,I037,D,759,1,0.0,3.35
S55,I037,D,759,1,0.0,3.35
S02,I038,A,1029,0,0.33,4.55
S02,I038,A,1029,0,0.33,4.55
S02,I038,A,1029,0,0.33,4.55
S02,I038,A,1029,0,0.33,4.55
S02,I038,A,1029,0,0.33,4.55
S03,I038,A,4605,1,0.33,4.55
S03,I038,A,4605,1,0.33,4.55
S03,I038,A,4605,1,0.33,4.55
S03,I038,A,4605,1,0.33,4.55
S03,I038,A,4605,1,0.33,4.55
S04,I038,A,1012,0,0.33,4.55
S04,I038,A,1012,0,0.33,4.55
S04,I038,A,1012,0,0.33,4.55
S04,I038,A,1012,0,0.33,4.55
S04,I038,A,1012,0,0.33,4.55
S13,I038,A,713,1,0.33,4.55
S13,I038,A,713,1,0.33,4.55
S13,I038,A,713,1,0.33,4.55
S13,I038,A,713,1,0.33,4.55
S13,I038,A,713,1,0.33,4.55
S28,I038,A,647,1,0.33,4.55
S28,I038,A,647,1,0.33,4.55
S28,I038,A,647,1,0.33,4.55
S28,I038,A,647,1,0.33,4.55
S28,I038,A,647,1,0.33,4.55
S33,I038,A,3493,1,0.33,4.55
S33,I038,A,3493,1,0.33,4.55
S33,I038,A,3493,1,0.33,4.55
S33,I038,A,3493,1,0.33,4.55
S33,I038,A,3493,1,0.33,4.55
S35,I038,A,2905,1,0.33,4.55
S35,I038,A,2905,1,0.33,4.55
S35,I038,A,2905,1,0.33,4.55
S35,I038,A,2905,1,0.33,4.55
S35,I038,A,2905,1,0.33,4.55
S40,I038,A,741,1,0.33,4.55
S40,I038,A,741,1,0.33,4.55
S40,I038,A,741,1,0.33,4.55
S40,I038,A,741,1,0.33,4.55
S40,I038,A,741,1,0.33,4.55
S50,I038,A,3066,1,0.33,4.55
S50,I038,A,3066,1,0.33,4.55
S50,I038,A,3066,1,0.33,4.55
S50,I038,A,3066,1,0.33,4.55
S50,I038,A,3066,1,0.33,4.55
S51,I038,A,1607,1,0.33,4.55
S51,I038,A,1607,1,0.33,4.55
S51,I038,A,1607,1,0.33,4.55
S51,I038,A,1607,1,0.33,4.55
S51,I038,A,1607,1,0.33,4.55
S53,I038,A,1038,1,0.33,4.55
S53,I038,A,1038,1,0.33,4.55
S53,I038,A,1038,1,0.33,4.55
S53,I038,A,1038,1,0.33,4.55
S53,I038,A,1038,1,0.33,4.55
S54,I038,A,1396,1,0.33,4.55
S54,I038,A,1396,1,0.33,4.55
S54,I038,A,1396,1,0.33,4.55
S54,I038,A,1396,1,0.33,4.55
S54,I038,A,1396,1,0.33,4.55
S06,I038,B,861,0,0.5,2.45
S06,I038,B,861,0,0.5,2.45
S06,I038,B,861,0,0.5,2.45
S06,I038,B,861,0,0.5,2.45
S06,I038,B,861,0,0.5,2.45
S08,I038,B,4268,1,0.5,2.45
S08,I038,B,4268,1,0.5,2.45
S08,I038,B,4268,1,0.5,2.45
S08,I038,B,4268,1,0.5,2.45
S08,I038,B,4268,1,0.5,2.45
S17,I038,B,826,0,0.5,2.45
S17,I038,B,826,0,0.5,2.45
S17,I038,B,826,0,0.5,2.45
S17,I038,B,826,0,0.5,2.45
S18,I038,B,1130,1,0.5,2.45
S18,I038,B,1130,1,0.5,2.45
S18,I038,B,1130,1,0.5,2.45
S18,I038,B,1130,1,0.5,2.45
S20,I038,B,1446,0,0.5,2.45
S20,I038,B,1446,0,0.5,2.45
S20,I038,B,1446,0,0.5,2.45
S20,I038,B,1446,0,0.5,2.45
S23,I038,B,3095,1,0.5,2.45
S23,I038,B,3095,1,0.5,2.45
S23,I038,B,3095,1,0.5,2.45
S23,I038,B,3095,1,0.5,2.45
S23,I038,B,3095,1,0.5,2.45
S27,I038,B,915,1,0.5,2.45
S27,I038,B,915,1,0.5,2.45
S27,I038,B,915,1,0.5,2.45
S27,I038,B,915,1,0.5,2.45
S27,I038,B,915,1,0.5,2.45
S34,I038,B,1742,0,0.5,2.45
S34,I038,B,1742,0,0.5,2.45
S34,I038,B,1742,0,0.5,2.45
S34,I038,B,1742,0,0.5,2.45
S34,I038,B,1742,0,0.5,2.45
S37,I038,B,3270,0,0.5,2.45
S37,I038,B,3270,0,0.5,2.45
S37,I038,B,3270,0,0.5,2.45
S37,I038,B,3270,0,0.5,2.45
S37,I038,B,3270,0,0.5,2.45
S39,I038,B,2836,1,0.5,2.45
S39,I038,B,2836,1,0.5,2.45
S39,I038,B,2836,1,0.5,2.45
S39,I038,B,2836,1,0.5,2.45
S39,I038,B,2836,1,0.5,2.45
S48,I038,B,773,1,0.5,2.45
S48,I038,B,773,1,0.5,2.45
S48,I038,B,773,1,0.5,2.45
S48,I038,B,773,1,0.5,2.45
S48,I038,B,773,1,0.5,2.45
S01,I038,C,782,1,0.0,4.55
S01,I038,C,782,1,0.0,4.55
S01,I038,C,782,1,0.0,4.55
S01,I038,C,782,1,0.0,4.55
S01,I038,C,782,1,0.0,4.55
S10,I038,C,834,1,0.0,4.55
S10,I038,C,834,1,0.0,4.55
S10,I038,C,834,1,0.0,4.55
S10,I038,C,834,1,0.0,4.55
S10,I038,C,834,1,0.0,4.55
S11,I038,C,1230,1,0.0,4.55
S11,I038,C,1230,1,0.0,4.55
S11,I038,C,1230,1,0.0,4.55
S11,I038,C,1230,1,0.0,4.55
S11,I038,C,1230,1,0.0,4.55
S16,I038,C,2565,1,0.0,4.55
S16,I038,C,2565,1,0.0,4.55
S16,I038,C,2565,1,0.0,4.55
S16,I038,C,2565,1,0.0,4.55
S16,I038,C,2565,1,0.0,4.55
S22,I038,C,2063,1,0.0,4.55
S22,I038,C,2063,1,0.0,4.55
S22,I038,C,2063,1,0.0,4.55
S22,I038,C,2063,1,0.0,4.55
S22,I038,C,2063,1,0.0,4.55
S25,I038,C,1616,1,0.0,4.55
S25,I038,C,1616,1,0.0,4.55
S25,I038,C,1616,1,0.0,4.55
S25,I038,C,1616,1,0.0,4.55
S25,I038,C,1616,1,0.0,4.55
S29,I038,C,807,1,0.0,4.55
S29,I038,C,807,1,0.0,4.55
S29,I038,C,807,1,0.0,4.55
S29,I038,C,807,1,0.0,4.55
S29,I038,C,807,1,0.0,4.55
S36,I038,C,374,0,0.0,4.55
S36,I038,C,374,0,0.0,4.55
S36,I038,C,374,0,0.0,4.55
S36,I038,C,374,0,0.0,4.55
S36,I038,C,374,0,0.0,4.55
S38,I038,C,1461,1,0.0,4.55
S38,I038,C,1461,1,0.0,4.55
S38,I038,C,1461,1,0.0,4.55
S38,I038,C,1461,1,0.0,4.55
S38,I038,C,1461,1,0.0,4.55
S44,I038,C,1582,0,0.0,4.55
S44,I038,C,1582,0,0.0,4.55
S44,I038,C,1582,0,0.0,4.55
S44,I038,C,1582,0,0.0,4.55
S44,I038,C,1582,0,0.0,4.55
S45,I038,C,2126,1,0.0,4.55
S45,I038,C,2126,1,0.0,4.55
S45,I038,C,2126,1,0.0,4.55
S45,I038,C,2126,1,0.0,4.55
S52,I038,C,827,1,0.0,4.55
S52,I038,C,827,1,0.0,4.55
S52,I038,C,827,1,0.0,4.55
S52,I038,C,827,1,0.0,4.55
S52,I038,C,827,1,0.0,4.55
S05,I038,D,1397,1,0.0,2.45
S05,I038,D,1397,1,0.0,2.45
S05,I038,D,1397,1,0.0,2.45
S05,I038,D,1397,1,0.0,2.45
S05,I038,D,1397,1,0.0,2.45
S09,I038,D,563,1,0.0,2.45
S09,I038,D,563,1,0.0,2.45
S09,I038,D,563,1,0.0,2.45
S09,I038,D,563,1,0.0,2.45
S09,I038,D,563,1,0.0,2.45
S14,I038,D,934,1,0.0,2.45
S14,I038,D,934,1,0.0,2.45
S14,I038,D,934,1,0.0,2.45
S14,I038,D,934,1,0.0,2.45
S21,I038,D,828,0,0.0,2.45
S21,I038,D,828,0,0.0,2.45
S21,I038,D,828,0,0.0,2.45
S21,I038,D,828,0,0.0,2.45
S21,I038,D,828,0,0.0,2.45
S24,I038,D,1173,1,0.0,2.45
S24,I038,D,1173,1,0.0,2.45
S24,I038,D,1173,1,0.0,2.45
S24,I038,D,1173,1,0.0,2.45
S24,I038,D,1173,1,0.0,2.45
S26,I038,D,1036,1,0.0,2.45
S26,I038,D,1036,1,0.0,2.45
S26,I038,D,1036,1,0.0,2.45
S26,I038,D,1036,1,0.0,2.45
S26,I038,D,1036,1,0.0,2.45
S30,I038,D,1531,1,0.0,2.45
S30,I038,D,1531,1,0.0,2.45
S30,I038,D,1531,1,0.0,2.45
S30,I038,D,1531,1,0.0,2.45
S30,I038,D,1531,1,0.0,2.45
S32,I038,D,1036,1,0.0,2.45
S32,I038,D,1036,1,0.0,2.45
S32,I038,D,1036,1,0.0,2.45
S32,I038,D,1036,1,0.0,2.45
S32,I038,D,1036,1,0.0,2.45
S41,I038,D,3118,1,0.0,2.45
S41,I038,D,3118,1,0.0,2.45
S41,I038,D,3118,1,0.0,2.45
S41,I038,D,3118,1,0.0,2.45
S41,I038,D,3118,1,0.0,2.45
S43,I038,D,1172,1,0.0,2.45
S43,I038,D,1172,1,0.0,2.45
S43,I038,D,1172,1,0.0,2.45
S43,I038,D,1172,1,0.0,2.45
S43,I038,D,1172,1,0.0,2.45
S47,I038,D,893,1,0.0,2.45
S47,I038,D,893,1,0.0,2.45
S47,I038,D,893,1,0.0,2.45
S55,I038,D,960,1,0.0,2.45
S55,I038,D,960,1,0.0,2.45
S55,I038,D,960,1,0.0,2.45
S55,I038,D,960,1,0.0,2.45
S55,I038,D,960,1,0.0,2.45
S01,I039,A,763,1,0.42,1.75
S01,I039,A,763,1,0.42,1.75
S01,I039,A,763,1,0.42,1.75
S01,I039,A,763,1,0.42,1.75
S01,I039,A,763,1,0.42,1.75
S10,I039,A,1758,0,0.42,1.75
S10,I039,A,1758,0,0.42,1.75
S10,I039,A,1758,0,0.42,1.75
S10,I039,A,1758,0,0.42,1.75
S10,I039,A,1758,0,0.42,1.75
S11,I039,A,1480,1,0.42,1.75
S11,I039,A,1480,1,0.42,1.75
S11,I039,A,1480,1,0.42,1.75
S11,I039,A,1480,1,0.42,1.75
S11,I039,A,1480,1,0.42,1.75
S16,I039,A,1841,1,0.42,1.75
S16,I039,A,1841,1,0.42,1.75
S16,I039,A,1841,1,0.42,1.75
S16,I039,A,1841,1,0.42,1.75
S16,I039,A,1841,1,0.42,1.75
S22,I039,A,1323,1,0.42,1.75
S22,I039,A,1323,1,0.42,1.75
S22,I039,A,1323,1,0.42,1.75
