participant,age,grade,group,sminch,z.ph.d,z.lex.d,z.ps.rep,z.f.sound,z.sound.det,z.num.sound,z.sound.chan,item.id,word.id,word.serial.no,number.morphemes,POS,ambig,base.form,rel.position,word.length,prev.length,next.length,frequency,ao,task_need,ACCURACY,IA_FIXATION_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_OUT,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_X,IA_RIGHT,IA_LEFT,IA_FIRST_RUN_FIXATION_COUNT,IA_SECOND_RUN_DWELL_TIME,IA_REGRESSION_PATH_DURATION,landing
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,30,ремешок,5,3,NOUN,1,0,0.7142857143,7,7,6,0.14892936,7.5569999999999995,FALSE,-1,6,0,0,0,450,814,3237,770.9,858,698,2,130,814,0.4492857142857141
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,30,своего,6,2,PRONOUN,1,0,0.8571428571,6,7,7,5.59004609,6.138,FALSE,-1,3,0,0,0,362,660,1378,935.9,998,858,2,718,660,0.5658333333333332
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,30,рюкзака,7,2,NOUN,1,0,1,7,6,0,0.15239283,2.343,FALSE,-1,7,0,0,1,140,1453,3146,1003.1,1190,998,4,1030,8134,-0.028488372093023125
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,23,коробку,1,3,NOUN,1,0,0.142857142857143,7,0,1,0.51605754,95.865,TRUE,1,8,0,0,1,769,2419,2419,147.9,297,119,8,.,1466,0.119620253164557
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,23,с,2,1,FUNCTION,1,1,0.2857142857,1,7,9,183.21428024,NA,TRUE,1,0,1,.,.,.,NA,0,NA,337,297,.,.,.,NA
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,23,подарками,3,4,NOUN,0,0,0.4285714286,9,1,7,0.10044073,4.356,TRUE,1,3,0,0,0,188,574,574,347.5,537,337,3,.,574,0.002777777777777778
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,23,украшал,4,5,VERB,0,0,0.5714285714,7,9,4,0.01039042,5.643,TRUE,1,3,0,0,0,226,799,799,545.9,697,537,3,.,799,-0.007857142857143019
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,23,бант,5,2,NOUN,1,1,0.7142857143,4,7,9,0.07619642,4.29,TRUE,1,2,0,0,0,606,689,689,738.7,797,697,2,.,689,0.39625000000000055
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,23,огромного,6,3,ADJ,1,0,0.8571428571,9,4,7,0.23897967,5.379,TRUE,1,6,0,1,0,209,580,1236,843.7,997,797,3,656,580,0.20388888888888915
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,23,размера,7,3,NOUN,1,0,1,7,9,0,0.12122157,6.335999999999999,TRUE,1,3,0,0,1,185,185,801,1072.2,1189,997,1,616,1906,0.3790697674418607
kna14,10,3,dyslexia,72,0.9761904762,0.9583333333,0.8333333333,0.71,1,0.54,0.875,27,брошенный,1,3,ADJ,0,0,0.125,9,0,9,0.09697726,4.389,TRUE,1,20,0,1,1,209,3845,5999,192.2,337,119,11,749,3062,0.31919191919191914
